food_name,main_category,sub_category,detail_category,base_weight,base_unit,base_kcal,carbs,protein,fat,serving_weight,serving_unit,serving_kcal
허브차_유러피안 후르츠,음료 및 차류,허브차,,100,g,0,,0,,360,g,0.00 
허브차_카모마일 아이스(ICED) (L),음료 및 차류,허브차,,100,g,2,,0.21,,473,g,9.46 
허브차_카모마일 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_캐모마일 블렌드티 아이스(ICED) (Tall),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_캐모마일 블렌드티 핫(HOT) (Tall),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,595,g,0.00 
허브차_캐모마일티 아이스(ICED) (L),음료 및 차류,허브차,,100,g,1,,0.22,,450,g,4.50 
허브차_캐모마일티 핫(HOT) (L),음료 및 차류,허브차,,100,g,1,,0.22,,450,g,4.50 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,505,g,0.00 
허브차_캐모마일,음료 및 차류,허브차,,100,g,1,,0.06,0,360,g,3.60 
허브차_캐모마일,음료 및 차류,허브차,,100,g,2,,0,,360,g,7.20 
허브차_커즈마인 아이스(ICED) (L),음료 및 차류,허브차,,100,g,0,,0,,450,g,0.00 
허브차_커즈마인 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,,0,,350,g,0.00 
허브차_쿨민트 아이스(ICED),음료 및 차류,허브차,,100,g,2,0.47,0.23,,430,g,8.60 
허브차_쿨민트 핫(HOT),음료 및 차류,허브차,,100,g,3,0.5,0.25,,400,g,12.00 
허브차_크림슨 펀치 아이스(ICED),음료 및 차류,허브차,,100,g,3,0.47,0,,430,g,12.90 
허브차_크림슨 펀치 핫(HOT),음료 및 차류,허브차,,100,g,3,0.5,0,,400,g,12.00 
허브차_페어진저 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_페어진저 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,595,g,0.00 
허브차_페퍼민트티 아이스(ICED) (L),음료 및 차류,허브차,,100,g,0,,0.04,,450,g,0.00 
허브차_페퍼민트티 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,,0.04,,450,g,0.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,505,g,0.00 
허브차_페퍼민트,음료 및 차류,허브차,,100,g,1,,0.11,0,360,g,3.60 
허브차_페퍼민트,음료 및 차류,허브차,,100,g,0,,0,,360,g,0.00 
허브차_퓨어페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,g,1,,0,,414,g,4.14 
허브차_퓨어페퍼민트 핫(HOT),음료 및 차류,허브차,,100,g,1,,0,,414,g,4.14 
허브차_허브티 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_허브티 핫(HOT),음료 및 차류,허브차,,100,g,1,,0,,384,g,3.84 
허브차_히비스커스 블렌드티 아이스(ICED) (L),음료 및 차류,허브차,,100,g,1,,0.07,,450,g,4.50 
허브차_히비스커스 블렌드티 아이스(ICED) (Tall),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_히비스커스 블렌드티 핫(HOT) (L),음료 및 차류,허브차,,100,g,1,,0.07,,450,g,4.50 
허브차_히비스커스 블렌드티 핫(HOT) (Tall),음료 및 차류,허브차,,100,g,0,,0,,355,g,0.00 
허브차_레몬밤,음료 및 차류,허브차,,100,g,1,,0.04,,100,g,1.00 
허브차_레몬밤 민트티 아이스(ICED),음료 및 차류,허브차,,100,g,35,,0.03,,591,g,206.85 
허브차_레몬밤 민트티 핫(HOT),음료 및 차류,허브차,,100,g,44,,0.04,,473,g,208.12 
허브차_루이보스 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_루이보스 아이스(ICED),음료 및 차류,허브차,,100,g,2,,0,,420,g,8.40 
허브차_루이보스 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_루이보스 핫(HOT),음료 및 차류,허브차,,100,g,2,,0,,300,g,6.00 
허브차_카모마일 아이스(ICED) (L),음료 및 차류,허브차,,100,g,0,,0,,946,g,0.00 
허브차_카모마일 아이스(ICED) (M),음료 및 차류,허브차,,100,g,0,,0,,591,g,0.00 
허브차_카모마일 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,,0,,946,g,0.00 
허브차_카모마일 핫(HOT) (M),음료 및 차류,허브차,,100,g,0,,0,,591,g,0.00 
허브차_캐모마일,음료 및 차류,허브차,,100,g,2,,0.21,,100,g,2.00 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_캐모마일 아이스(ICED) (R),음료 및 차류,허브차,,100,g,3,,0.1,,400,g,12.00 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,350,g,0.00 
허브차_캐모마일 핫(HOT) (R),음료 및 차류,허브차,,100,g,2,,0.06,,340,g,6.80 
허브차_캐모마일티 아이스(ICED),음료 및 차류,허브차,,100,g,1,,0.03,,591,g,5.91 
허브차_캐모마일티 핫(HOT),음료 및 차류,허브차,,100,g,1,,0.06,,473,g,4.73 
허브차_쿨 허벌티 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_쿨 허벌티 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_페퍼민트,음료 및 차류,허브차,,100,g,1,,0.08,,100,g,1.00 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_페퍼민트 아이스(ICED) (L),음료 및 차류,허브차,,100,g,0,,0,,946,g,0.00 
허브차_페퍼민트 아이스(ICED) (M),음료 및 차류,허브차,,100,g,0,,0,,591,g,0.00 
허브차_페퍼민트 아이스(ICED) (R),음료 및 차류,허브차,,100,g,3,,0.1,,400,g,12.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,g,0,,0,,473,g,0.00 
허브차_페퍼민트 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,,0,,946,g,0.00 
허브차_페퍼민트 핫(HOT) (M),음료 및 차류,허브차,,100,g,0,,0,,591,g,0.00 
허브차_페퍼민트 핫(HOT) (R),음료 및 차류,허브차,,100,g,2,,0.06,,340,g,6.80 
허브차_페퍼민트티 아이스(ICED),음료 및 차류,허브차,,100,g,1,,0.03,,591,g,5.91 
허브차_페퍼민트티 핫(HOT),음료 및 차류,허브차,,100,g,2,,0.06,,473,g,9.46 
허브차_히비스커스 아이스(ICED) (R),음료 및 차류,허브차,,100,g,2,,0.03,,400,g,8.00 
허브차_히비스커스 핫(HOT) (R),음료 및 차류,허브차,,100,g,3,,0.03,,340,g,10.20 
허브차_그린 루이보스 아이스(ICED),음료 및 차류,허브차,,100,ml,2,,0,,414,g,8.28 
허브차_그린 루이보스 아이스(ICED) (EX),음료 및 차류,허브차,,100,ml,2,,0,,680,g,13.60 
허브차_그린 루이보스 핫(HOT),음료 및 차류,허브차,,100,ml,2,,0,,384,g,7.68 
허브차_그린 루이보스 핫(HOT) (EX),음료 및 차류,허브차,,100,ml,2,,0,,651,g,13.02 
허브차_레몬밤 민트티 아이스(ICED),음료 및 차류,허브차,,100,ml,35,,0.03,,591,g,206.85 
허브차_레몬밤 민트티 핫(HOT),음료 및 차류,허브차,,100,ml,44,,0.04,,473,g,208.12 
허브차_루이보스 레몬,음료 및 차류,허브차,,100,ml,1,,0,,360,g,3.60 
허브차_메도우 캐모마일티 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0,0.04,0,473,g,0.00 
허브차_메도우 캐모마일티 핫(HOT),음료 및 차류,허브차,,100,ml,0,0,0.04,0,473,g,0.00 
허브차_민트크루 핫(HOT) (L),음료 및 차류,허브차,,100,g,0,0,0,0,350,g,0.00 
허브차_샤인 히비스커스 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0,,414,g,4.14 
허브차_샤인 히비스커스 아이스(ICED) (EX),음료 및 차류,허브차,,100,ml,2,,0,,680,g,13.60 
허브차_샤인 히비스커스 핫(HOT),음료 및 차류,허브차,,100,ml,2,,0,,384,g,7.68 
허브차_샤인 히비스커스 핫(HOT) (EX),음료 및 차류,허브차,,100,ml,2,,0,,651,g,13.02 
허브차_스프링 캐모마일 아이스(ICED),음료 및 차류,허브차,,100,ml,2,,0,,414,g,8.28 
허브차_스프링 캐모마일 아이스(ICED) (EX),음료 및 차류,허브차,,100,ml,2,,0.15,,680,g,13.60 
허브차_스프링 캐모마일 핫(HOT),음료 및 차류,허브차,,100,ml,2,,0,,384,g,7.68 
허브차_스프링 캐모마일 핫(HOT) (EX),음료 및 차류,허브차,,100,ml,2,,0.15,,651,g,13.02 
허브차_오렌지 보스,음료 및 차류,허브차,,100,g,0,0,0,0,350,g,0.00 
허브차_자스민티 아이스(ICED) (J),음료 및 차류,허브차,,100,ml,1,,0,,651,g,6.51 
허브차_자스민티 아이스(ICED) (L),음료 및 차류,허브차,,100,ml,1,,0,,473,g,4.73 
허브차_자스민티 핫(HOT) (J),음료 및 차류,허브차,,100,ml,1,,0,,473,g,4.73 
허브차_자스민티 핫(HOT) (L),음료 및 차류,허브차,,100,ml,1,,0,,414,g,4.14 
허브차_캐모마일,음료 및 차류,허브차,,100,g,1,,0,,360,g,3.60 
허브차_캐모마일,음료 및 차류,허브차,,100,ml,0,,0,,360,g,0.00 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0,,354,g,3.54 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0.04,0.01,0,710,g,0.00 
허브차_캐모마일 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0,0.01,0.03,650,g,0.00 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0,,354,g,3.54 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,ml,0,0.02,0,0,591,g,0.00 
허브차_캐모마일 핫(HOT),음료 및 차류,허브차,,100,ml,0,0,0.01,0.03,500,g,0.00 
허브차_캐모마일티 아이스(ICED),음료 및 차류,허브차,,100,ml,1,0,0.03,0,591,g,5.91 
허브차_캐모마일티 아이스(ICED),음료 및 차류,허브차,,100,g,0,,0,,430,g,0.00 
허브차_캐모마일티 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0.06,,473,g,4.73 
허브차_크림얼그레이티 아이스(ICED),음료 및 차류,허브차,,100,g,1,,0,,430,g,4.30 
허브차_크림얼그레이티 핫(HOT),음료 및 차류,허브차,,100,g,1,,0,,350,g,3.50 
허브차_페퍼민트,음료 및 차류,허브차,,100,ml,0,,0,,360,g,0.00 
허브차_페퍼민트,음료 및 차류,허브차,,100,g,1,,0,,360,g,3.60 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0.01,0.01,0.02,650,g,0.00 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0,,354,g,3.54 
허브차_페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0.08,0.01,0,710,g,0.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,ml,0,0,0,0,591,g,0.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,ml,0,0.02,0.01,0.03,500,g,0.00 
허브차_페퍼민트 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0,,354,g,3.54 
허브차_페퍼민트 허브티 아이스(ICED),음료 및 차류,허브차,,100,ml,1,0,0.06,0,473,g,4.73 
허브차_페퍼민트 허브티 핫(HOT),음료 및 차류,허브차,,100,ml,1,0,0.06,0,473,g,4.73 
허브차_페퍼민트티 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0,0.03,0,710,g,0.00 
허브차_페퍼민트티 아이스(ICED),음료 및 차류,허브차,,100,ml,1,0,0.03,0,591,g,5.91 
허브차_페퍼민트티 핫(HOT),음료 및 차류,허브차,,100,ml,2,,0.06,,473,g,9.46 
허브차_페퍼민트티 핫(HOT),음료 및 차류,허브차,,100,ml,0,0,0.04,0,473,g,0.00 
허브차_퓨어 페퍼민트 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0,,414,g,4.14 
허브차_퓨어 페퍼민트 아이스(ICED) (EX),음료 및 차류,허브차,,100,ml,2,,0.15,,680,g,13.60 
허브차_퓨어 페퍼민트 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0,,384,g,3.84 
허브차_퓨어 페퍼민트 핫(HOT) (EX),음료 및 차류,허브차,,100,ml,2,,0.15,,651,g,13.02 
허브차_피치 얼그레이 아이스(ICED) (EX),음료 및 차류,허브차,,100,ml,3,,0.15,,680,g,20.40 
허브차_피치 얼그레이 아이스(ICED) (R),음료 및 차류,허브차,,100,ml,2,0,0.24,0,414,g,8.28 
허브차_피치 얼그레이 핫(HOT) (EX),음료 및 차류,허브차,,100,ml,3,,0.15,,651,g,19.53 
허브차_피치 얼그레이 핫(HOT) (R),음료 및 차류,허브차,,100,ml,2,,0.26,,384,g,7.68 
허브차_허브티 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0,0,0,591,g,0.00 
허브차_허브티 핫(HOT),음료 및 차류,허브차,,100,ml,0,0,0,0,651,g,0.00 
허브차_황금캐모마일티 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0.14,,710,g,7.10 
허브차_황금캐모마일티 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0,,473,g,4.73 
허브차_히비스커스 아이스(ICED),음료 및 차류,허브차,,100,ml,0,0.06,0.01,0.01,650,g,0.00 
허브차_히비스커스 핫(HOT),음료 및 차류,허브차,,100,ml,0,0.07,0.01,0.01,500,g,0.00 
허브차_히비스커스티 아이스(ICED),음료 및 차류,허브차,,100,ml,1,,0.06,,473,g,4.73 
허브차_히비스커스티 핫(HOT),음료 및 차류,허브차,,100,ml,1,,0.06,,473,g,4.73 
홍차_머스캣 블렌드티 아이스(ICED) (L),음료 및 차류,홍차,,100,g,0,,0.07,,450,g,0.00 
홍차_머스캣 블렌드티 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0.07,,450,g,0.00 
홍차_머스캣,음료 및 차류,홍차,,100,g,2,,0.36,,360,g,7.20 
홍차_블랙티 아이스(ICED) (L),음료 및 차류,홍차,,100,g,0,,0,,474,g,0.00 
홍차_블랙티 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0,,474,g,0.00 
홍차_아쌈티 아이스(ICED) (L),음료 및 차류,홍차,,100,g,1,,0.07,,450,g,4.50 
홍차_아쌈티 핫(HOT) (L),음료 및 차류,홍차,,100,g,1,,0.07,,450,g,4.50 
홍차_아쌈오렌지,음료 및 차류,홍차,,100,g,2,,0,,360,g,7.20 
홍차_아쌈티 아이스(ICED),음료 및 차류,홍차,,100,g,0,,0,,595,g,0.00 
홍차_아쌈티 핫(HOT),음료 및 차류,홍차,,100,g,0,,0,,505,g,0.00 
홍차_얼 그레이티 아이스(ICED) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_얼 그레이티 핫(HOT) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_얼그레이 리저브 아이스(ICED),음료 및 차류,홍차,,100,g,2,0.47,0.23,,430,g,8.60 
홍차_얼그레이 리저브 핫(HOT),음료 및 차류,홍차,,100,g,3,0.5,0.25,,400,g,12.00 
홍차_얼그레이 아이스(ICED) (L),음료 및 차류,홍차,,100,g,2,,0.42,,473,g,9.46 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,g,0,,0,,595,g,0.00 
홍차_얼그레이 클래식,음료 및 차류,홍차,,100,g,2,,0,,360,g,7.20 
홍차_얼그레이티 아이스(ICED) (L),음료 및 차류,홍차,,100,g,0,,0.09,,450,g,0.00 
홍차_얼그레이티 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0.09,,450,g,0.00 
홍차_얼그레이 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0,,473,g,0.00 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,g,0,,0,,505,g,0.00 
홍차_얼그레이,음료 및 차류,홍차,,100,g,1,,0.07,0,360,g,3.60 
홍차_영그레이 아이스(ICED) (L),음료 및 차류,홍차,,100,g,1,,0,,450,g,4.50 
홍차_유스베리티 아이스(ICED) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_유스베리티 핫(HOT) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_잉글리쉬 브랙퍼스트 아이스(ICED),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_잉글리쉬 브랙퍼스트 핫(HOT),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_잉글리쉬 브렉퍼스트티 아이스(ICED) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_잉글리쉬 브렉퍼스트티 핫(HOT) (Tall),음료 및 차류,홍차,,100,g,0,,0,,355,g,0.00 
홍차_잉글리쉬 브렉퍼스트,음료 및 차류,홍차,,100,g,1,,0,,360,g,3.60 
홍차_잉글리쉬브렉퍼스트 아이스(ICED) (L),음료 및 차류,홍차,,100,g,0,,0,,473,g,0.00 
홍차_잉글리쉬브렉퍼스트 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0,,473,g,0.00 
홍차_크림카라멜 아이스(ICED) (L),음료 및 차류,홍차,,100,g,1,,0,,473,g,4.73 
홍차_퍼스트 브레이크 아이스(ICED) (L),음료 및 차류,홍차,,100,g,1,,0,,450,g,4.50 
홍차_퍼스트 브레이크 핫(HOT) (L),음료 및 차류,홍차,,100,g,1,,0,,350,g,3.50 
홍차_얼그레이,음료 및 차류,홍차,,100,g,1,,0.05,,100,g,1.00 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,g,0,,0,,473,g,0.00 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,g,1,,0,,420,g,4.20 
홍차_얼그레이 아이스(ICED) (L),음료 및 차류,홍차,,100,g,0,,0,,946,g,0.00 
홍차_얼그레이 아이스(ICED) (M),음료 및 차류,홍차,,100,g,0,,0,,591,g,0.00 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,g,0,,0,,473,g,0.00 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,g,1,,0,,300,g,3.00 
홍차_얼그레이 핫(HOT) (L),음료 및 차류,홍차,,100,g,0,,0,,946,g,0.00 
홍차_얼그레이 핫(HOT) (M),음료 및 차류,홍차,,100,g,0,,0,,591,g,0.00 
홍차_얼그레이티 아이스(ICED),음료 및 차류,홍차,,100,g,1,,0.05,,591,g,5.91 
홍차_얼그레이티 핫(HOT),음료 및 차류,홍차,,100,g,1,,0.08,,473,g,4.73 
홍차_베르가못 얼그레이티 핫(HOT) (L),음료 및 차류,홍차,,100,ml,1,,0.09,,473,g,4.73 
홍차_베리가못 얼그레이티 아이스(ICED),음료 및 차류,홍차,,100,ml,1,,0.09,,473,g,4.73 
홍차_블랙티 아이스(ICED),음료 및 차류,홍차,,100,g,4,,0.03,,586.6,g,23.46 
홍차_블랙티 아이스(ICED) (J),음료 및 차류,홍차,,100,ml,1,,0,,651,g,6.51 
홍차_블랙티 아이스(ICED) (L),음료 및 차류,홍차,,100,ml,1,,0,,473,g,4.73 
홍차_블랙티 핫(HOT),음료 및 차류,홍차,,100,g,6,,0.05,,406.6,g,24.40 
홍차_블랙티 핫(HOT) (J),음료 및 차류,홍차,,100,ml,1,,0,,473,g,4.73 
홍차_블랙티 핫(HOT) (L),음료 및 차류,홍차,,100,ml,1,,0,,414,g,4.14 
홍차_얼그레이,음료 및 차류,홍차,,100,g,1,,0,,360,g,3.60 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,ml,0,0.01,0.01,0.02,650,g,0.00 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,ml,0,0.01,0.04,0,710,g,0.00 
홍차_얼그레이 아이스(ICED),음료 및 차류,홍차,,100,ml,1,,0,,354,g,3.54 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,ml,0,0.01,0.01,0.02,500,g,0.00 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,ml,1,,0,,354,g,3.54 
홍차_얼그레이 핫(HOT),음료 및 차류,홍차,,100,ml,0,0,0.03,0,591,g,0.00 
홍차_얼그레이티,음료 및 차류,홍차,,100,ml,0,,0,,360,g,0.00 
홍차_얼그레이티 아이스(ICED),음료 및 차류,홍차,,100,ml,1,,0.05,,591,g,5.91 
홍차_얼그레이티 아이스(ICED) (J),음료 및 차류,홍차,,100,ml,1,,0,,651,g,6.51 
홍차_얼그레이티 아이스(ICED) (L),음료 및 차류,홍차,,100,ml,1,,0,,473,g,4.73 
홍차_얼그레이티 핫(HOT),음료 및 차류,홍차,,100,ml,1,,0.09,,473,g,4.73 
홍차_얼그레이티 핫(HOT) (J),음료 및 차류,홍차,,100,ml,1,,0,,473,g,4.73 
홍차_얼그레이티 핫(HOT) (L),음료 및 차류,홍차,,100,ml,1,,0,,414,g,4.14 
홍차_영그레이 핫(HOT) (L),음료 및 차류,홍차,,100,g,1,,0,,350,g,3.50 
홍차_잉글리쉬브렉퍼스트,음료 및 차류,홍차,,100,ml,0,,0,,360,g,0.00 
홍차_저칼로리 복숭아 블랙티 제로슈거 (Tall),음료 및 차류,홍차,,100,ml,4,,0.04,,360,g,14.40 
홍차_홍차 아이스(ICED),음료 및 차류,홍차,,100,g,0,,0,,452,g,0.00 
홍차_홍차 핫(HOT),음료 및 차류,홍차,,100,g,1,,0,,322,g,3.22 
미숫가루(선식)음료_정말 맛있는 프로틴 17곡 영양 선식 (Venti),음료 및 차류,미숫가루(선식)음료,,100,ml,57,,4.65,,650,g,370.50 
율무차_당 걱정 없는 율무차 (Grande),음료 및 차류,율무차,,100,ml,62,,3.2,,450,g,279.00 
과일_하루 한 컵 RED,과일류,과일,,100,g,43,,0.47,,150,g,64.50 
견과_넛츠앤푸르츠,"두류, 견과 및 종실류",견과,,100,g,550,37.5,17.5,37.5,40,g,220.00 
소시지_그릴소시지,수·조·어·육류,소시지,,100,g,220,,15,,350,g,770.00 
계란 덮밥,밥류,계란 덮밥,,100,g,143,25.14,4.31,2.82,100,g,143.00 
곤드레나물밥,밥류,곤드레나물밥,,100,g,149,28.26,2.94,2.71,350,g,521.50 
국밥,밥류,국밥,,100,g,52,7.33,3.45,1.03,800,g,416.00 
국밥_굴,밥류,국밥,굴,100,g,105,13.6,6.52,2.74,650,g,682.50 
국밥_돼지고기,밥류,국밥,돼지고기,100,g,76,6.23,5.53,3.22,1200,g,912.00 
국밥_소고기,밥류,국밥,소고기,100,g,47,6.09,3.11,1.16,700,g,329.00 
귀리밥,밥류,귀리밥,,100,g,162,34.54,3.9,0.87,100,g,162.00 
김밥_샐러드,밥류,김밥,샐러드,100,g,162,24.58,3.85,5.41,250,g,405.00 
김밥_소고기,밥류,김밥,소고기,100,g,160,25.01,6.39,3.85,250,g,400.00 
김밥_참치,밥류,김밥,참치,100,g,170,22.73,6.44,5.89,100,g,170.00 
누룽지_뜨거운물첨가,밥류,누룽지,뜨거운물첨가,100,g,69,15.06,1.32,0.1,100,g,69.00 
덮밥_송이버섯,밥류,덮밥,송이버섯,100,g,97,15.93,3.04,2.34,600,g,582.00 
덮밥_유산슬,밥류,덮밥,유산슬,100,g,105,13.44,4.9,3.46,550,g,577.50 
덮밥_장어,밥류,덮밥,장어,100,g,179,24.34,7.52,5.74,400,g,716.00 
덮밥_참치,밥류,덮밥,참치,100,g,136,20.59,5.84,3.35,500,g,680.00 
덮밥_해물,밥류,덮밥,해물,100,g,110,14.35,6.01,3.21,700,g,770.00 
리소토/리조또_간편조리세트_베이컨버섯크림리조또,밥류,리소토/리조또,,100,g,187,15.9,3.11,12.29,888,g,1660.56 
리소토/리조또_간편조리세트_쉬림프로제리조또,밥류,리소토/리조또,,100,g,176,18.57,3.35,9.77,811,g,1427.36 
묵밥,밥류,묵밥,,100,g,68,13.54,1.56,0.81,950,g,646.00 
볶음밥_간편조리세트_돼지불백깍둑볶음누룽밥,밥류,볶음밥,,100,g,186,17.92,10.82,7.84,598,g,1112.28 
볶음밥,밥류,볶음밥,,100,g,193,22.5,6.92,8.38,100,g,193.00 
볶음밥_김치,밥류,볶음밥,김치,100,g,167,23.21,4.18,6.44,100,g,167.00 
볶음밥_삼선,밥류,볶음밥,삼선,100,g,172,21.44,6.56,6.62,400,g,688.00 
볶음밥_새우,밥류,볶음밥,새우,100,g,175,28.2,4.5,4.9,100,g,175.00 
볶음밥_해물,밥류,볶음밥,해물,100,g,176,22.61,6.28,6.75,400,g,704.00 
비빔밥_간편조리세트_꼬막비빔밥,밥류,비빔밥,,100,g,103,11.01,7.33,3.29,347,g,357.41 
비빔밥,밥류,비빔밥,,100,g,142,22.5,4.47,3.81,100,g,142.00 
비빔밥_멍게,밥류,비빔밥,멍게,100,g,137,22.68,4.15,3.28,400,g,548.00 
비빔밥_약초,밥류,비빔밥,약초,100,g,128,20.05,2.98,3.98,400,g,512.00 
삼각김밥_고추장불고기,밥류,삼각김밥,고추장불고기,100,g,165,34.11,3.66,1.58,100,g,165.00 
삼각김밥_숯불갈비,밥류,삼각김밥,숯불갈비,100,g,161,32.55,4,1.67,100,g,161.00 
삼각김밥_참치마요네즈,밥류,삼각김밥,참치마요네즈,100,g,172,31.95,3.94,3.2,100,g,172.00 
새우튀김롤,밥류,새우튀김롤,,100,g,202,32.09,4.82,6.06,300,g,606.00 
쌀밥,밥류,쌀밥,,100,g,166,37.33,3.36,0.32,100,g,166.00 
알밥_간편조리세트_갑오징어알뚝밥,밥류,알밥,,100,g,124,10.21,9.82,4.88,355,g,440.20 
연어롤,밥류,연어롤,,100,g,170,24.77,6.19,5.13,300,g,510.00 
연잎밥,밥류,연잎밥,,100,g,207,47,4,0.3,100,g,207.00 
오곡밥,밥류,오곡밥,,100,g,156,32.93,4.78,0.52,250,g,390.00 
자장밥,밥류,자장밥,,100,g,148,24.01,3.05,4.46,500,g,740.00 
잡탕밥,밥류,잡탕밥,,100,g,104,13.99,5.88,2.68,750,g,780.00 
주먹밥_멸치,밥류,주먹밥,멸치,100,g,208,36.2,6,4.4,150,g,312.00 
짜장밥_오징어,밥류,짜장밥,오징어,100,g,136,21.5,6.3,2.8,100,g,136.00 
초밥_광어,밥류,초밥,광어,100,g,151,25.85,9.02,1.31,300,g,453.00 
초밥_농어,밥류,초밥,농어,100,g,159,31.5,6.97,0.53,250,g,397.50 
초밥_모듬,밥류,초밥,모듬,100,g,154,25.48,8.47,2.02,300,g,462.00 
초밥_문어,밥류,초밥,문어,100,g,157,32.71,5.85,0.3,250,g,392.50 
초밥_새우,밥류,초밥,새우,100,g,130,20.41,7.78,1.94,100,g,130.00 
초밥_연어,밥류,초밥,연어,100,g,207,19.59,11.2,9.36,100,g,207.00 
